DEVICE_MAC,PACKET_DIRECTION,SERVER_ADDRESS,PACKET_LENGTH,DEVICE_NAME
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,148,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,455,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,801,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,1210,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,428,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,895,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,541,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,522,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,750,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,538,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1009,Ring Doorbell
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,354,Ultraloq Smart Lock
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,288,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1288,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,751,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,cocoa.ring.com,877,Ring Doorbell
34:ab:95:f6:82:94,SERVER_TO_DEVICE,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,1354,Ultraloq Smart Lock
34:ab:95:f6:82:94,SERVER_TO_DEVICE,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,1161,Ultraloq Smart Lock
34:6f:92:1d:ba:50,DEVICE_TO_SERVER,icda.sensicomfort.com,411,Sensi Thermostat
34:6f:92:1d:ba:50,DEVICE_TO_SERVER,icda.sensicomfort.com,171,Sensi Thermostat
34:6f:92:1d:ba:50,DEVICE_TO_SERVER,icda.sensicomfort.com,571,Sensi Thermostat
34:6f:92:1d:ba:50,SERVER_TO_DEVICE,icda.sensicomfort.com,1184,Sensi Thermostat
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,552,Nest Camera
34:6f:92:1d:ba:50,SERVER_TO_DEVICE,icda.sensicomfort.com,224,Sensi Thermostat
90:48:6c:06:8f:74,SERVER_TO_DEVICE,cocoa.ring.com,1098,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,766,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,308,Ring Doorbell
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,1147,Lumiman Bulb
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,283,Lumiman Bulb
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,device-metrics-us-2.amazon.com,60,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,device-metrics-us-2.amazon.com,99,Amazon Plug
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,device-metrics-us-2.amazon.com,153,Amazon Plug
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,1187,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,879,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,1091,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,953,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,789,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1258,Ring Doorbell
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,1021,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,487,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,452,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,838,Nest Camera
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,564,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,516,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,472,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,473,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,392,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,376,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,199,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,198,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,453,Rachio Sprinkler Controller
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1138,Nest Camera
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,102,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,154,Rachio Sprinkler Controller
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,822,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,325,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,899,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,273,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-100-21-50-22.us-west-2.compute.amazonaws.com,243,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1070,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,473,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,880,Nest Camera
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,188,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,216,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,471,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,160,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,212,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,176,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,220,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,259,Rachio Sprinkler Controller
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,ec2-54-201-118-69.us-west-2.compute.amazonaws.com,811,Blink Mini Camera
cc:a7:c1:62:cc:aa,DEVICE_TO_SERVER,trouter-us.production.nest.com,592,Nest Smoke & CO Detector
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,M2-cam-u009.immedia-semi.com,1387,Blink Mini Camera
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,M2-cam-u009.immedia-semi.com,1030,Blink Mini Camera
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,M2-cam-u009.immedia-semi.com,411,Blink Mini Camera
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,M2-cam-u009.immedia-semi.com,987,Blink Mini Camera
b0:73:9c:e6:9a:b9,DEVICE_TO_SERVER,M2-cam-u009.immedia-semi.com,267,Blink Mini Camera
50:8a:06:4b:c5:c7,USER_TO_DEVICE,192.168.4.111,260,Lumiman Bulb
50:8a:06:4b:c5:c7,DEVICE_TO_USER,192.168.4.111,110,Lumiman Bulb
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1392,Nest Camera
50:8a:06:4b:c5:c7,USER_TO_DEVICE,192.168.4.111,349,Lumiman Bulb
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,m2.tuyaus.com,443,Lumiman Bulb
50:8a:06:4b:c5:c7,DEVICE_TO_USER,192.168.4.111,353,Lumiman Bulb
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,869,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,554,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,763,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,260,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,462,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,376,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,688,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,155,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1050,Ring Doorbell
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,193,Nest Camera
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,ec2-34-218-107-222.us-west-2.compute.amazonaws.com,145,Lumiman Bulb
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,ec2-34-218-107-222.us-west-2.compute.amazonaws.com,267,Lumiman Bulb
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,ec2-34-218-107-222.us-west-2.compute.amazonaws.com,331,Lumiman Bulb
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,ec2-3-122-134-146.eu-central-1.compute.amazonaws.com,58,Lumiman Bulb
d0:c5:d3:90:54:73,SERVER_TO_DEVICE,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,79,Roomba Robot
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,ec2-3-122-134-146.eu-central-1.compute.amazonaws.com,54,Lumiman Bulb
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,175,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,1350,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,392,Amazon Plug
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,100,Amazon Plug
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,137,Amazon Plug
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,105,Amazon Plug
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,915,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,510,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,724,Roomba Robot
d8:0d:17:33:c2:52,DEVICE_TO_SERVER,n-devs.tplinkcloud.com,563,Kasa Bulb
d8:0d:17:33:c2:52,SERVER_TO_DEVICE,n-devs.tplinkcloud.com,155,Kasa Bulb
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,m2.tuyaus.com,475,Lumiman Bulb
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,1350,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,429,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,63,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,105,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,197,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,611,Rachio Sprinkler Controller
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,374,Ultraloq Smart Lock
34:6f:92:1d:ba:50,SERVER_TO_DEVICE,icda.sensicomfort.com,384,Sensi Thermostat
64:16:66:49:3e:cb,SERVER_TO_DEVICE,nexus.dropcam.com,296,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,444,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,152,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,860,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,346,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,110,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1152,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,782,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,912,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,898,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw.ring.com,190,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,fw.ring.com,1022,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,860,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1080,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,107,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,408,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1112,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,872,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,185,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1372,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,592,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1210,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,522,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1192,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,796,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,834,Nest Camera
34:ab:95:f6:82:94,DEVICE_TO_SERVER,a30xqtffg389ek-ats.iot.us-west-2.amazonaws.com,369,Ultraloq Smart Lock
50:8a:06:4b:c5:c7,DEVICE_TO_USER,192.168.4.111,386,Lumiman Bulb
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1020,Nest Camera
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,876,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,314,Roomba Robot
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,776,Nest Camera
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-232-38-142.us-west-2.compute.amazonaws.com,746,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,646,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,485,Ring Doorbell
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,device-metrics-us-2.amazon.com,1094,Amazon Plug
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,1405,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,735,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,783,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,639,Roomba Robot
d0:c5:d3:90:54:73,USER_TO_DEVICE,192.168.4.111,171,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,655,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,580,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,1069,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,947,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,719,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,463,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,735,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,687,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,700,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,275,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,771,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,1165,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,463,Roomba Robot
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-228-94-50.us-west-2.compute.amazonaws.com,1002,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-228-94-50.us-west-2.compute.amazonaws.com,1109,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-228-94-50.us-west-2.compute.amazonaws.com,519,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,656,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,394,Ring Doorbell
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,310,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,306,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,308,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,262,Rachio Sprinkler Controller
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,787,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,511,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_USER,192.168.4.111,867,Roomba Robot
90:48:6c:06:8f:74,SERVER_TO_DEVICE,cocoa.ring.com,1101,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-44-224-216-202.us-west-2.compute.amazonaws.com,1032,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-44-224-216-202.us-west-2.compute.amazonaws.com,129,Ring Doorbell
d0:c5:d3:90:54:73,SERVER_TO_DEVICE,disc-prod.iot.irobotapi.com,976,Roomba Robot
d0:c5:d3:90:54:73,SERVER_TO_DEVICE,unauth1.prod.iot.irobotapi.com,800,Roomba Robot
d0:c5:d3:90:54:73,DEVICE_TO_SERVER,a2uowfjvhio0fa.iot.us-east-1.amazonaws.com,1180,Roomba Robot
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,244,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,100,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,748,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,1357,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,1133,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,1230,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,775,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,1307,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,964,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,444,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1439,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,798,Ring Doorbell
50:8a:06:4b:c5:c7,DEVICE_TO_SERVER,m2.tuyaus.com,507,Lumiman Bulb
50:8a:06:4b:c5:c7,SERVER_TO_DEVICE,a3.tuyaus.com,443,Lumiman Bulb
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-35-155-30-189.us-west-2.compute.amazonaws.com,884,Ring Doorbell
90:48:6c:06:8f:74,DEVICE_TO_SERVER,ec2-35-155-30-189.us-west-2.compute.amazonaws.com,820,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,428,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,nexus.dropcam.com,214,Nest Camera
24:ce:33:24:b5:cb,SERVER_TO_DEVICE,api.amazon.com,916,Amazon Plug
7c:f6:66:1f:a8:b6,SERVER_TO_DEVICE,a3.tuyaus.com,443,HBN Plug
24:ce:33:24:b5:cb,DEVICE_TO_SERVER,a1piwaqdydua5q.iot.us-east-1.amazonaws.com,138,Amazon Plug
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,204,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,378,Nest Camera
64:16:66:49:3e:cb,SERVER_TO_DEVICE,oculus9353-us1.dropcam.com,188,Nest Camera
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-35-155-30-189.us-west-2.compute.amazonaws.com,109,Ring Doorbell
90:48:6c:06:8f:74,SERVER_TO_DEVICE,ec2-35-155-30-189.us-west-2.compute.amazonaws.com,102,Ring Doorbell
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,438,Rachio Sprinkler Controller
90:48:6c:06:8f:74,DEVICE_TO_SERVER,fw-eventstream.ring.com,1014,Ring Doorbell
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,398,Nest Camera
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,735,Rachio Sprinkler Controller
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,540,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1248,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,370,Nest Camera
64:16:66:49:3e:cb,DEVICE_TO_SERVER,oculus9353-us1.dropcam.com,1386,Nest Camera
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,589,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,152,Rachio Sprinkler Controller
70:74:14:c0:db:f0,SERVER_TO_DEVICE,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,204,Rachio Sprinkler Controller
70:74:14:c0:db:f0,DEVICE_TO_SERVER,A3BMBCWE3HYBWY.iot.us-west-2.amazonaws.com,588,Rachio Sprinkler Controller
90:48:6c:06:8f:74,DEVICE_TO_SERVER,wu.ring.com,640,Ring Doorbell
